Cust_ID,ZIP,expected_duration,actual_duration,Job_ID,Technician_ID,Advisor_ID,Date_of_job,Time_of_job,Outlet_code,Channel_code
C_11670,19106,9,10,9,145,10,2017-08-12,15:08:31,13,104
C_11670,19106,11,9,16,177,24,2017-10-16,13:24:44,13,104
C_11670,19106,11,11,10,76,17,2017-10-15,11:04:55,13,104
C_11670,19106,11,11,10,76,17,2018-01-09,11:04:55,13,104
C_11675,07620,5,16,17,141,11,2016-03-02,14:21:55,21,102
C_11675,07620,5,16,17,141,11,2016-04-27,14:21:55,21,102
C_11675,07620,9,16,14,188,27,2016-01-12,14:57:28,21,102
C_11675,07620,9,16,14,188,27,2016-08-21,14:57:28,21,102
C_117,11103,13,13,8,3,30,2017-02-21,12:48:13,18,103
C_117,11103,13,13,8,3,30,2017-10-20,12:48:13,18,103
C_117,11103,14,19,6,178,16,2017-05-23,16:14:21,18,103
C_117,11103,15,13,19,9,14,2017-08-04,09:44:12,18,103
C_117,11103,15,13,19,9,14,2017-09-21,09:44:12,18,103
C_11715,11104,6,16,19,50,36,2017-04-26,13:42:02,18,102
C_11715,11104,10,11,7,113,37,2017-04-25,14:18:33,18,102
C_11715,11104,12,11,7,159,14,2017-02-08,14:05:06,18,102
C_11715,11104,12,11,7,159,14,2017-06-27,14:05:06,18,102
C_11715,11104,14,14,13,44,38,2016-12-20,11:07:48,18,102
C_11738,07087,7,10,19,199,47,2016-03-27,11:50:34,14,105
C_11738,07087,8,12,2,125,37,2016-07-31,15:08:31,14,105
C_11738,07087,8,12,2,125,37,2016-12-17,15:08:31,14,105
C_11738,07087,11,14,14,21,9,2017-03-07,09:21:37,14,105
C_11768,07608,6,11,7,142,42,2017-10-05,09:45:09,3,103
C_11768,07608,8,11,15,50,30,2018-03-31,15:56:34,3,103
C_11768,07608,11,17,6,4,48,2018-01-05,10:48:35,3,103
C_11768,07608,13,17,18,188,33,2017-06-22,14:32:00,3,103
C_11776,02126,4,14,12,136,7,2018-05-19,09:14:53,19,102
C_11776,02126,6,12,16,132,29,2018-09-03,13:11:46,19,102
C_11776,02126,10,14,14,143,14,2018-02-22,11:00:07,19,102
C_11776,02126,10,14,14,143,14,2018-04-30,11:00:07,19,102
C_11777,02127,8,8,11,186,23,2016-07-30,15:24:51,21,104
C_11777,02127,8,10,2,17,31,2016-02-08,16:53:16,21,104
C_11777,02127,11,13,10,149,9,2016-03-26,11:42:24,21,104
C_11777,02127,11,13,10,149,9,2016-08-25,11:42:24,21,104
C_11777,02127,15,8,18,6,44,2016-07-14,13:55:58,21,104
C_11777,02127,15,8,18,6,44,2016-10-13,13:55:58,21,104
C_11777,02127,15,8,18,6,44,2016-11-20,13:55:58,21,104
C_11797,11103,9,12,12,87,32,2017-11-16,11:34:42,15,105
C_11797,11103,9,12,12,87,32,2018-01-02,11:34:42,15,105
C_11797,11103,13,10,17,33,15,2017-10-20,10:23:36,15,105
C_11797,11103,13,10,17,33,15,2018-03-02,10:23:36,15,105
C_11816,06002,8,13,1,36,12,2015-08-13,11:28:56,2,105
C_11816,06002,8,13,1,36,12,2015-09-19,11:28:56,2,105
C_11816,06002,11,13,8,106,9,2015-11-03,11:57:46,2,105
C_11816,06002,11,13,8,106,9,2016-05-23,11:57:46,2,105
C_11816,06002,11,16,2,51,50,2015-06-06,14:07:59,2,105
C_11860,19103,5,13,19,185,2,2016-09-23,11:22:13,14,102
C_11860,19103,8,13,17,199,41,2016-10-08,13:28:06,14,102
C_11860,19103,8,13,17,199,41,2016-11-23,13:28:06,14,102
C_11860,19103,8,13,17,199,41,2017-02-16,13:28:06,14,102
C_11860,19103,8,13,17,199,41,2017-05-03,13:28:06,14,102
C_11860,19103,10,22,4,83,10,2017-07-02,14:29:07,14,102
C_11860,19103,10,22,4,83,10,2017-07-22,14:29:07,14,102
C_1189,07608,12,13,18,162,39,2017-07-13,09:05:45,17,103
C_1189,07608,12,13,18,162,39,2017-09-06,09:05:45,17,103
C_1189,07608,12,13,18,162,39,2017-09-15,09:05:45,17,103
C_1189,07608,13,13,13,175,31,2017-10-29,12:40:32,17,103
C_1189,07608,14,16,19,29,35,2017-12-10,12:21:48,17,103
C_11906,11214,7,13,15,2,17,2017-08-24,11:37:07,17,104
C_11906,11214,7,13,15,2,17,2018-05-11,11:37:07,17,104
C_11906,11214,9,9,18,157,35,2017-05-31,11:30:23,17,104
C_11906,11214,10,8,16,34,34,2018-04-10,11:34:14,17,104
C_11906,11214,10,13,4,190,49,2017-11-28,16:31:10,17,104
C_11906,11214,10,13,4,190,49,2018-04-04,16:31:10,17,104
C_11936,02128,7,14,13,154,26,2017-07-30,15:50:48,4,104
C_11936,02128,8,14,10,170,31,2017-10-06,12:02:06,4,104
C_11936,02128,9,16,7,67,48,2018-03-01,13:30:59,4,104
C_11937,02128,8,13,18,175,7,2018-08-23,15:17:10,9,105
C_11937,02128,8,13,18,175,7,2018-11-27,15:17:10,9,105
C_11937,02128,8,13,18,175,7,2018-11-29,15:17:10,9,105
C_11937,02128,9,14,4,164,1,2018-03-15,15:58:58,9,105
C_11937,02128,9,14,4,164,1,2018-07-17,15:58:58,9,105
C_11937,02128,12,13,3,140,33,2018-09-02,14:39:41,9,105
C_11937,02128,12,13,3,140,33,2018-12-05,14:39:41,9,105
C_11937,02128,13,15,17,111,41,2018-01-29,13:39:09,9,105
C_11953,11104,9,14,5,160,40,2018-11-03,13:26:40,2,102
C_11953,11104,9,14,5,160,40,2019-06-07,13:26:40,2,102
C_11953,11104,16,14,17,186,18,2019-02-01,09:57:10,2,102
C_11953,11104,16,14,17,186,18,2019-03-19,09:57:10,2,102
C_11953,11104,16,14,17,186,18,2019-05-07,09:57:10,2,102
C_11989,11214,7,11,14,43,42,2015-10-20,14:39:13,5,101
C_11989,11214,11,8,11,74,44,2016-04-03,13:58:51,5,101
C_11989,11214,11,17,7,45,18,2016-04-19,09:19:13,5,101
C_11989,11214,11,17,7,45,18,2016-10-18,09:19:13,5,101
C_11989,11214,11,17,14,130,35,2016-04-14,11:19:49,5,101
C_11989,11214,11,17,14,130,35,2016-04-23,11:19:49,5,101
C_11989,11214,11,17,14,130,35,2016-07-08,11:19:49,5,101
C_12027,06002,7,11,15,146,20,2016-07-28,14:17:07,6,102
C_12027,06002,7,11,15,146,20,2017-01-08,14:17:07,6,102
C_12027,06002,9,11,15,132,32,2016-10-11,16:50:52,6,102
C_12027,06002,9,11,15,132,32,2016-12-01,16:50:52,6,102
C_12027,06002,14,11,7,113,9,2016-12-24,16:10:59,6,102
C_12027,06002,14,11,7,113,9,2017-01-03,16:10:59,6,102
C_12053,06002,6,15,19,185,39,2019-02-08,09:16:20,20,103
C_12053,06002,6,15,19,185,39,2019-02-28,09:16:20,20,103
C_12053,06002,6,15,19,185,39,2019-03-14,09:16:20,20,103
C_12053,06002,11,15,15,170,25,2018-10-14,12:15:04,20,103
C_12053,06002,11,15,15,170,25,2019-04-03,12:15:04,20,103
C_12053,06002,13,11,15,125,33,2019-04-23,09:11:31,20,103
C_12089,02126,8,13,14,159,2,2015-06-16,11:03:57,2,105
C_12089,02126,10,15,20,96,29,2015-01-03,15:32:04,2,105
C_12089,02126,12,12,5,120,5,2015-12-30,12:54:57,2,105
C_12089,02126,13,12,6,41,11,2015-05-01,16:46:03,2,105
C_12089,02126,13,12,6,41,11,2015-05-05,16:46:03,2,105
C_12089,02126,13,12,6,41,11,2015-09-24,16:46:03,2,105
C_12125,06479,9,14,1,9,22,2016-09-26,11:47:41,5,104
C_12125,06479,10,10,15,131,3,2017-02-28,15:19:34,5,104
C_12125,06479,10,10,15,131,3,2017-03-10,15:19:34,5,104
C_12125,06479,10,10,15,131,3,2017-03-22,15:19:34,5,104
C_12125,06479,10,10,15,131,3,2017-09-09,15:19:34,5,104
C_12125,06479,11,11,12,170,7,2017-05-12,12:35:44,5,104
C_12125,06479,13,10,4,83,2,2017-02-14,14:10:23,5,104
C_12125,06479,13,10,4,83,2,2017-08-06,14:10:23,5,104
C_12171,02129,7,13,8,90,32,2019-02-28,15:04:12,22,103
C_12171,02129,9,13,19,54,42,2018-09-13,16:18:11,22,103
C_12171,02129,9,13,19,54,42,2019-01-05,16:18:11,22,103
C_12171,02129,9,13,19,54,42,2019-01-09,16:18:11,22,103
C_12171,02129,9,19,17,25,7,2019-05-01,15:11:53,22,103
C_12171,02129,12,14,12,165,16,2018-06-14,09:22:06,22,103
C_12190,02127,10,13,9,172,18,2017-06-08,14:46:25,19,102
C_12190,02127,12,14,2,184,32,2017-09-12,13:46:50,19,102
C_12190,02127,13,14,10,178,50,2017-12-08,15:09:29,19,102
C_12190,02127,13,14,10,178,50,2018-04-24,15:09:29,19,102
C_12190,02127,13,14,10,178,50,2018-06-06,15:09:29,19,102
C_12210,06479,10,13,10,74,18,2017-02-14,16:55:11,7,104
C_12210,06479,10,14,4,159,5,2017-09-16,09:49:00,7,104
C_12210,06479,10,14,4,159,5,2017-11-04,09:49:00,7,104
C_12210,06479,10,14,14,167,47,2017-05-22,09:57:10,7,104
C_12210,06479,10,14,14,167,47,2017-06-18,09:57:10,7,104
C_12210,06479,16,12,16,101,38,2017-12-15,14:12:18,7,104
C_12237,19106,2,3,8,48,33,2018-12-02,15:36:23,10,103
C_12237,19106,6,9,16,103,20,2019-07-17,09:41:19,10,103
C_12237,19106,6,9,16,103,20,2019-07-31,09:41:19,10,103
C_12237,19106,11,10,15,45,44,2019-11-02,14:50:16,10,103
C_12241,06467,7,14,8,101,22,2016-01-16,14:30:34,13,105
C_12241,06467,8,11,20,112,30,2015-06-21,11:24:37,13,105
C_12241,06467,12,14,3,158,18,2015-12-19,13:40:36,13,105
C_12241,06467,12,14,3,158,18,2016-04-02,13:40:36,13,105
C_12241,06467,12,14,3,158,18,2016-05-16,13:40:36,13,105
C_12244,06479,5,12,12,180,24,2018-05-25,16:33:05,14,101
C_12244,06479,6,12,6,191,16,2018-04-15,13:48:17,14,101
C_12244,06479,6,12,6,191,16,2018-05-15,13:48:17,14,101
C_12244,06479,11,12,13,166,36,2018-01-23,09:15:22,14,101
C_12244,06479,11,12,13,166,36,2018-03-27,09:15:22,14,101
C_12257,11214,6,22,13,85,1,2018-02-09,12:48:13,3,102
C_12257,11214,6,22,13,85,1,2018-05-09,12:48:13,3,102
C_12257,11214,10,14,8,147,19,2018-04-24,12:09:18,3,102
C_12257,11214,12,14,11,174,9,2018-08-14,13:25:13,3,102
C_1229,07608,6,11,18,184,32,2015-05-18,10:50:01,13,103
C_1229,07608,7,14,18,121,21,2015-12-25,15:35:54,13,103
C_1229,07608,9,15,5,23,41,2015-09-11,15:37:50,13,103
C_1229,07608,9,15,5,23,41,2015-11-03,15:37:50,13,103
C_1229,07608,12,15,9,182,32,2015-08-25,12:21:48,13,103
C_1229,07608,12,15,9,182,32,2015-09-09,12:21:48,13,103
C_12292,07093,9,12,15,17,21,2015-06-25,14:46:54,3,102
C_12292,07093,9,12,15,17,21,2015-10-01,14:46:54,3,102
C_12292,07093,10,18,4,93,27,2015-07-13,09:16:20,3,102
C_12292,07093,12,18,14,92,11,2015-12-11,11:58:15,3,102
C_12292,07093,12,18,14,92,11,2016-03-16,11:58:15,3,102
C_12335,07608,9,14,8,101,47,2017-08-15,13:10:19,16,104
C_12335,07608,9,14,10,116,25,2017-08-06,15:03:43,16,104
C_12335,07608,9,14,10,116,25,2017-11-06,15:03:43,16,104
C_12335,07608,10,14,18,138,5,2017-03-09,14:04:37,16,104
C_12335,07608,14,10,19,150,25,2017-07-09,15:54:10,16,104
C_12382,02128,9,13,15,79,44,2017-07-24,09:39:52,7,105
C_12382,02128,9,13,15,79,44,2017-09-03,09:39:52,7,105
C_12382,02128,9,13,15,79,44,2017-09-10,09:39:52,7,105
C_12382,02128,10,13,11,4,48,2017-03-25,13:54:32,7,105
C_12382,02128,10,13,11,4,48,2017-07-26,13:54:32,7,105
C_12382,02128,14,13,6,82,8,2017-08-28,14:47:23,7,105
C_12382,02128,14,13,6,82,8,2017-10-19,14:47:23,7,105
C_12394,11103,6,9,8,195,49,2018-08-17,10:36:34,10,102
C_12394,11103,6,9,12,2,33,2019-01-09,12:06:25,10,102
C_12394,11103,6,9,12,2,33,2019-06-06,12:06:25,10,102
C_12394,11103,12,8,9,103,29,2018-10-03,13:47:19,10,102
C_12396,07093,7,11,18,143,21,2015-12-23,13:52:07,19,103
C_12396,07093,9,11,8,62,6,2016-03-27,11:44:19,19,103
C_12396,07093,9,11,8,62,6,2016-07-10,11:44:19,19,103
C_12396,07093,9,16,14,145,21,2015-10-09,10:42:20,19,103
C_12396,07093,9,16,14,145,21,2016-03-13,10:42:20,19,103
C_12396,07093,12,14,4,178,24,2015-07-17,12:31:24,19,103
C_12397,06002,5,11,16,55,11,2015-05-31,13:35:18,19,102
C_12397,06002,5,11,16,55,11,2015-09-22,13:35:18,19,102
C_12397,06002,12,14,3,77,20,2015-04-09,14:31:31,19,102
C_12397,06002,12,14,3,77,20,2015-11-10,14:31:31,19,102
C_12408,02127,9,7,2,61,40,2018-05-15,09:42:45,10,103
C_12408,02127,9,11,18,181,15,2017-11-09,15:14:17,10,103
C_12408,02127,9,11,18,181,15,2018-04-29,15:14:17,10,103
C_12408,02127,9,11,18,181,15,2018-05-26,15:14:17,10,103
C_12448,19106,10,6,4,175,37,2017-10-02,13:07:26,1,106
C_12448,19106,13,6,13,151,40,2017-10-10,12:57:21,1,106
C_12448,19106,13,6,13,151,40,2018-03-14,12:57:21,1,106
C_12448,19106,13,6,13,151,40,2018-06-10,12:57:21,1,106
C_12448,19106,13,6,13,151,40,2018-07-30,12:57:21,1,106
C_12448,19106,13,16,15,133,50,2017-08-08,14:28:38,1,106
C_12448,19106,14,12,7,142,39,2017-10-20,10:04:51,1,106
C_12448,19106,14,12,7,142,39,2017-12-25,10:04:51,1,106
C_12461,06001,4,14,17,108,4,2018-04-17,11:49:36,2,102
C_12461,06001,4,14,17,108,4,2018-05-27,11:49:36,2,102
C_12461,06001,4,14,17,108,4,2018-12-12,11:49:36,2,102
C_12461,06001,8,14,20,55,42,2018-11-09,11:25:06,2,102
C_12461,06001,13,14,12,120,12,2018-02-23,14:19:02,2,102
C_12461,06001,15,13,8,126,9,2018-12-05,15:44:05,2,102
C_12494,07620,7,5,11,128,45,2018-12-28,10:32:15,2,105
C_12494,07620,7,15,20,26,41,2019-03-24,15:21:30,2,105
C_12494,07620,7,15,20,26,41,2019-03-29,15:21:30,2,105
C_12494,07620,8,12,2,184,14,2018-08-01,13:48:17,2,105
C_12494,07620,9,5,17,182,8,2018-12-06,16:23:29,2,105
C_12517,06001,9,8,8,187,6,2016-01-07,16:28:17,1,104
C_12517,06001,9,8,8,187,6,2016-03-19,16:28:17,1,104
C_12517,06001,10,14,6,29,15,2015-11-05,13:45:53,1,104
C_12518,11213,10,11,14,36,47,2015-08-18,10:01:01,23,102
C_12518,11213,12,20,1,159,35,2016-03-23,14:21:26,23,102
C_12518,11213,14,10,14,79,15,2015-12-01,12:00:10,23,102
C_12518,11213,14,20,3,147,18,2016-05-15,13:28:35,23,102
C_12518,11213,14,20,3,147,18,2016-07-23,13:28:35,23,102
C_12555,07620,4,12,4,49,22,2015-11-07,15:21:30,11,101
C_12555,07620,4,12,4,49,22,2016-08-06,15:21:30,11,101
C_12555,07620,12,18,9,72,18,2016-02-28,10:43:47,11,101
C_12555,07620,13,12,14,103,13,2016-01-20,16:43:10,11,101
C_12555,07620,13,12,14,103,13,2016-05-18,16:43:10,11,101
C_12576,06467,6,10,5,52,38,2017-10-21,12:23:14,4,105
C_12576,06467,9,9,6,148,45,2017-04-20,09:12:58,4,105
C_12576,06467,12,14,18,98,23,2017-08-06,12:06:25,4,105
C_12576,06467,15,14,20,157,24,2017-06-06,11:20:18,4,105
C_12576,06467,15,14,20,157,24,2017-08-26,11:20:18,4,105
C_1260,06479,9,9,14,155,3,2019-04-11,11:23:39,7,104
C_1260,06479,9,9,14,155,3,2019-08-17,11:23:39,7,104
C_1260,06479,11,9,19,148,3,2019-06-03,14:54:06,7,104
C_1260,06479,11,13,16,54,7,2018-10-03,12:05:56,7,104
C_1260,06479,12,18,17,57,32,2019-04-04,15:33:30,7,104
C_12613,19106,7,11,11,67,29,2015-06-23,09:02:24,1,105
C_12613,19106,7,11,11,67,29,2016-03-07,09:02:24,1,105
C_12613,19106,9,11,14,19,3,2015-05-05,13:04:05,1,105
C_12613,19106,9,11,17,86,6,2016-01-12,12:52:33,1,105
C_12613,19106,12,7,10,32,47,2015-07-01,15:46:00,1,105
C_12613,19106,12,7,10,32,47,2015-07-14,15:46:00,1,105
C_12641,06479,6,11,11,143,9,2016-04-05,10:09:11,4,105
C_12641,06479,10,11,9,117,25,2015-05-30,15:33:59,4,105
C_12641,06479,13,11,18,117,36,2015-08-08,12:41:58,4,105
C_12641,06479,13,11,18,117,36,2016-03-18,12:41:58,4,105
C_12641,06479,13,16,17,117,21,2015-12-22,15:03:43,4,105
C_12641,06479,13,16,17,117,21,2016-01-26,15:03:43,4,105
C_12684,06479,8,11,11,77,12,2019-04-19,13:10:48,16,103
C_12684,06479,8,11,11,77,12,2019-05-12,13:10:48,16,103
C_12684,06479,8,11,11,77,12,2019-10-14,13:10:48,16,103
C_12684,06479,10,11,19,184,38,2019-04-19,09:20:10,16,103
C_12684,06479,10,11,19,184,38,2019-09-06,09:20:10,16,103
C_12710,07608,7,7,11,199,27,2019-03-01,13:56:56,24,104
C_12710,07608,7,7,11,199,27,2019-03-02,13:56:56,24,104
C_12710,07608,7,7,11,199,27,2019-05-29,13:56:56,24,104
C_12710,07608,7,7,11,199,27,2019-06-14,13:56:56,24,104
C_12710,07608,8,17,16,193,41,2019-08-19,16:46:03,24,104
C_12710,07608,8,17,16,193,41,2019-09-16,16:46:03,24,104
C_12710,07608,10,7,15,69,23,2019-02-04,13:40:36,24,104
C_12710,07608,10,7,15,69,23,2019-06-18,13:40:36,24,104
C_12746,07087,8,10,16,41,8,2018-11-24,15:46:00,23,102
C_12746,07087,8,10,16,41,8,2019-01-19,15:46:00,23,102
C_12746,07087,8,10,16,41,8,2019-07-15,15:46:00,23,102
C_12746,07087,8,10,16,41,8,2019-08-17,15:46:00,23,102
C_12746,07087,10,15,9,9,18,2018-09-07,13:49:43,23,102
C_12746,07087,11,10,2,180,16,2018-10-31,16:58:33,23,102
C_12746,07087,11,10,2,180,16,2019-08-11,16:58:33,23,102
C_12746,07087,19,13,7,189,8,2019-02-10,13:20:54,23,102
C_12746,07087,19,13,7,189,8,2019-07-14,13:20:54,23,102
C_12791,06479,5,15,18,106,42,2017-06-28,14:44:01,11,102
C_12791,06479,5,15,18,106,42,2017-07-29,14:44:01,11,102
C_12791,06479,10,12,18,43,8,2018-02-13,15:56:05,11,102
C_12791,06479,10,15,9,8,34,2017-11-07,15:16:12,11,102
C_12791,06479,10,15,9,8,34,2018-02-18,15:16:12,11,102
C_12840,19106,2,9,15,18,26,2016-03-19,13:52:07,3,102
C_12840,19106,2,9,15,18,26,2016-06-08,13:52:07,3,102
C_12840,19106,6,13,6,83,39,2016-10-25,10:48:06,3,102
C_12840,19106,14,13,2,177,37,2016-03-25,12:21:19,3,102
C_1285,19104,4,15,13,142,24,2018-04-26,09:49:29,10,102
C_1285,19104,12,15,11,162,20,2018-05-08,10:47:37,10,102
C_1285,19104,13,15,9,4,41,2017-11-11,09:55:44,10,102
C_12863,07620,8,14,11,141,16,2016-04-15,11:29:54,4,103
C_12863,07620,8,14,11,141,16,2016-05-14,11:29:54,4,103
C_12863,07620,12,9,16,198,13,2015-11-11,09:18:44,4,103
C_12863,07620,12,9,16,198,13,2016-03-16,09:18:44,4,103
C_12863,07620,12,9,16,198,13,2016-06-02,09:18:44,4,103
C_12863,07620,12,15,12,95,27,2015-07-13,14:12:47,4,103
C_12863,07620,13,9,7,124,22,2016-04-24,13:28:35,4,103
C_12863,07620,13,9,7,124,22,2016-05-12,13:28:35,4,103
C_12867,11103,4,19,20,145,27,2015-04-21,13:02:38,13,103
C_12867,11103,4,19,20,145,27,2015-10-30,13:02:38,13,103
C_12867,11103,9,8,19,77,49,2015-07-07,13:13:41,13,103
C_12867,11103,9,8,19,77,49,2015-11-28,13:13:41,13,103
C_12867,11103,10,8,2,33,23,2015-04-05,09:12:00,13,103
C_12867,11103,10,8,2,33,23,2015-11-24,09:12:00,13,103
C_12912,11103,8,9,20,199,24,2019-03-03,09:54:46,14,103
C_12912,11103,10,9,14,192,19,2019-07-20,15:02:16,14,103
C_12912,11103,10,9,14,192,19,2019-09-08,15:02:16,14,103
C_12912,11103,11,9,7,157,15,2019-02-02,16:04:15,14,103
C_12912,11103,12,13,6,131,10,2018-11-29,10:31:17,14,103
C_12946,07087,8,15,15,81,1,2019-04-02,13:35:47,6,102
C_12946,07087,8,15,15,81,1,2019-08-22,13:35:47,6,102
C_12946,07087,10,19,2,162,9,2019-02-27,16:42:42,6,102
C_12946,07087,15,15,15,159,39,2019-02-02,09:01:26,6,102
C_12946,07087,15,15,15,159,39,2019-05-20,09:01:26,6,102
C_12946,07087,15,15,15,159,39,2019-08-14,09:01:26,6,102
C_12965,06002,11,12,6,178,20,2016-04-07,12:24:12,23,103
C_12965,06002,12,13,13,22,4,2016-09-26,09:23:32,23,103
C_12965,06002,12,13,13,22,4,2017-02-24,09:23:32,23,103
C_12965,06002,12,16,13,83,9,2017-03-06,13:03:07,23,103
C_12965,06002,12,16,13,83,9,2017-03-19,13:03:07,23,103
C_12965,06002,18,13,11,91,25,2016-11-07,12:19:52,23,103
C_12966,19104,8,18,9,189,38,2016-08-25,16:35:00,7,102
C_12966,19104,8,18,9,189,38,2016-09-08,16:35:00,7,102
C_12966,19104,13,13,8,186,5,2016-08-15,14:18:33,7,102
C_12966,19104,13,18,16,29,1,2016-05-20,13:59:20,7,102
C_1297,02129,7,7,17,62,15,2018-03-06,13:26:40,6,104
C_1297,02129,7,7,17,62,15,2018-04-03,13:26:40,6,104
C_1297,02129,7,7,17,62,15,2018-06-13,13:26:40,6,104
C_1297,02129,9,20,14,166,13,2018-02-13,14:39:13,6,104
C_1297,02129,12,7,4,79,39,2017-10-24,16:05:42,6,104
C_1297,02129,12,7,4,79,39,2018-02-08,16:05:42,6,104
C_12998,07620,11,14,18,88,38,2017-04-16,09:16:49,4,106
C_12998,07620,19,10,18,187,34,2017-10-23,13:51:10,4,106
C_12998,07620,19,10,18,187,34,2018-02-23,13:51:10,4,106
C_13008,11103,8,10,7,181,39,2016-03-15,15:03:14,23,104
C_13008,11103,11,12,2,75,21,2015-08-09,09:23:03,23,104
C_13008,11103,12,10,6,43,41,2016-04-30,15:08:02,23,104
C_13008,11103,12,10,6,43,41,2016-07-25,15:08:02,23,104
C_13008,11103,12,16,15,153,45,2016-02-28,09:03:21,23,104
C_13008,11103,12,16,15,153,45,2016-04-18,09:03:21,23,104
C_13034,11213,7,13,19,136,35,2018-05-03,11:30:23,17,102
C_13034,11213,7,13,19,136,35,2019-01-03,11:30:23,17,102
C_13034,11213,8,12,8,127,2,2018-02-11,11:51:03,17,102
C_13034,11213,9,13,17,48,5,2018-08-07,13:42:31,17,102
C_13034,11213,9,13,17,48,5,2018-09-17,13:42:31,17,102
C_13034,11213,9,13,17,48,5,2018-12-11,13:42:31,17,102
C_13034,11213,12,9,20,2,16,2018-05-12,12:32:51,17,102
C_13034,11213,12,9,20,2,16,2018-10-31,12:32:51,17,102
C_13073,07093,8,13,16,155,1,2018-06-27,09:24:30,6,101
C_13073,07093,10,12,4,119,23,2018-07-21,13:06:29,6,101
C_13073,07093,15,12,9,108,5,2017-11-01,14:20:57,6,101
C_13073,07093,15,12,9,108,5,2018-01-14,14:20:57,6,101
C_13073,07093,15,12,9,108,5,2018-06-19,14:20:57,6,101
C_13073,07093,15,12,9,108,5,2018-07-06,14:20:57,6,101
C_13076,07608,6,17,3,44,15,2015-12-14,11:24:37,22,102
C_13076,07608,6,17,3,44,15,2016-03-15,11:24:37,22,102
C_13076,07608,7,17,17,61,30,2015-09-26,10:35:08,22,102
C_13076,07608,13,15,11,8,2,2016-02-01,09:02:52,22,102
C_13097,02127,6,10,6,5,29,2018-07-03,16:32:07,2,102
C_13097,02127,6,10,6,5,29,2019-02-23,16:32:07,2,102
C_13097,02127,8,12,4,92,19,2018-05-07,09:55:15,2,102
C_13097,02127,10,10,2,60,42,2019-01-12,11:52:58,2,102
C_13097,02127,10,10,2,60,42,2019-01-22,11:52:58,2,102
C_13097,02127,10,10,2,60,42,2019-02-21,11:52:58,2,102
C_13097,02127,10,14,14,175,48,2018-11-05,15:34:28,2,102
C_13097,02127,10,14,14,175,48,2019-02-22,15:34:28,2,102
C_13137,02127,7,8,4,12,36,2016-12-23,14:30:05,14,103
C_13137,02127,10,13,8,167,2,2017-06-10,16:57:35,14,103
C_13137,02127,10,13,17,37,30,2017-05-13,16:47:59,14,103
C_13137,02127,10,13,17,37,30,2017-06-13,16:47:59,14,103
C_13181,07620,5,10,8,174,26,2016-08-19,16:06:40,6,105
C_13181,07620,5,10,8,174,26,2016-12-10,16:06:40,6,105
C_13181,07620,8,10,9,114,33,2016-10-22,13:36:45,6,105
C_13181,07620,9,13,2,44,38,2017-01-12,12:42:27,6,105
C_13186,02126,10,13,2,68,31,2015-02-19,14:19:31,23,101
C_13186,02126,10,17,4,66,35,2015-05-22,09:12:29,23,101
C_13186,02126,10,17,4,66,35,2015-08-30,09:12:29,23,101
C_13186,02126,11,12,17,147,32,2015-04-05,14:10:52,23,101
C_13186,02126,11,12,17,147,32,2015-10-20,14:10:52,23,101
C_13186,02126,16,12,4,176,24,2016-02-02,16:27:48,23,101
C_13198,19104,7,11,6,165,24,2017-11-17,10:35:08,1,104
C_13198,19104,7,11,6,165,24,2018-03-31,10:35:08,1,104
C_13198,19104,7,11,6,165,24,2018-05-26,10:35:08,1,104
C_13198,19104,11,11,20,105,31,2017-10-07,14:09:25,1,104
C_13198,19104,11,11,20,105,31,2018-03-28,14:09:25,1,104
C_13201,02128,9,17,8,121,37,2016-05-30,09:19:13,5,104
C_13201,02128,9,17,8,121,37,2016-06-13,09:19:13,5,104
C_13201,02128,11,13,4,90,31,2016-02-12,14:12:18,5,104
C_13201,02128,11,13,4,90,31,2016-10-22,14:12:18,5,104
C_13201,02128,14,15,6,19,47,2015-11-27,12:33:20,5,104
C_13201,02128,16,13,13,91,45,2016-01-20,10:24:05,5,104
C_13228,11103,7,10,2,191,6,2018-10-16,13:25:13,18,101
C_13228,11103,7,10,2,191,6,2018-12-09,13:25:13,18,101
C_13228,11103,8,13,19,87,47,2018-02-20,11:27:01,18,101
C_13228,11103,14,10,5,126,19,2018-07-04,09:09:36,18,101
C_13228,11103,14,10,5,126,19,2018-11-12,09:09:36,18,101
C_13228,11103,14,15,8,160,6,2019-02-03,14:51:42,18,101
C_13252,19106,5,8,19,191,30,2016-01-24,10:51:57,20,101
C_13252,19106,5,8,19,191,30,2016-04-28,10:51:57,20,101
C_13252,19106,5,8,19,191,30,2016-05-10,10:51:57,20,101
C_13252,19106,8,16,14,107,21,2015-08-27,16:30:41,20,101
C_13252,19106,8,16,14,107,21,2016-01-21,16:30:41,20,101
C_13252,19106,10,8,15,145,47,2015-06-29,14:09:25,20,101
C_13252,19106,10,8,15,145,47,2016-03-26,14:09:25,20,101
C_13252,19106,13,15,2,14,40,2015-05-14,16:26:50,20,101
C_1327,11104,8,17,3,67,31,2016-02-13,13:56:27,5,104
C_1327,11104,8,17,3,67,31,2016-08-19,13:56:27,5,104
C_1327,11104,9,11,2,115,39,2016-03-12,12:45:49,5,104
C_1327,11104,11,17,2,136,23,2016-02-25,13:37:43,5,104
C_1327,11104,11,17,2,136,23,2016-07-29,13:37:43,5,104
C_1327,11104,11,17,2,136,23,2016-08-12,13:37:43,5,104
