Cust_ID,expected_duration,actual_duration,Date_of_job,Time_of_job,time_rating,LAT,LNG,Job_rating,Cleanliness_rating,Work_Quality_rating,Value_Delivered_rating,Facility_rating
C_10933,8,16,2017-12-21,16:06:11,4.0,40.671078,-73.936336,5.0,4.0,1.0,1.0,1.0
C_10933,8,16,2018-04-02,16:06:11,4.0,39.95852,-75.198857,4.0,3.0,5.0,3.0,3.0
C_10933,9,13,2018-10-05,16:37:53,2.0,41.787159,-72.852046,2.0,3.0,5.0,4.0,4.0
C_10933,11,13,2017-12-21,10:36:05,4.0,41.567845,-72.899757,3.0,3.0,3.0,5.0,1.0
C_10933,11,13,2018-05-31,10:36:05,4.0,40.788079,-74.011357,3.0,3.0,1.0,4.0,4.0
C_10957,9,13,2017-08-02,14:04:08,2.0,39.952896,-75.174298,2.0,3.0,3.0,2.0,1.0
C_10957,11,9,2017-10-24,10:03:25,2.0,42.379657,-71.061487,2.0,1.0,4.0,1.0,4.0
C_10957,13,9,2017-04-19,11:45:45,4.0,39.952896,-75.174298,3.0,4.0,5.0,1.0,2.0
C_10957,13,9,2017-11-11,11:45:45,4.0,39.95852,-75.198857,5.0,5.0,4.0,1.0,3.0
C_11007,7,17,2016-10-17,16:50:23,2.0,40.852997,-74.060355,3.0,5.0,5.0,2.0,5.0
C_11007,7,17,2017-05-11,16:50:23,2.0,39.952896,-75.174298,2.0,2.0,1.0,1.0,2.0
C_11007,9,15,2017-05-12,09:30:45,0.0,41.84493,-72.740951,3.0,3.0,4.0,5.0,5.0
C_11007,11,11,2016-06-01,09:29:18,0.0,40.852997,-74.060355,4.0,1.0,1.0,3.0,4.0
C_11007,11,17,2016-07-17,15:06:36,0.0,40.671078,-73.936336,4.0,2.0,4.0,1.0,3.0
C_11007,11,17,2016-07-30,15:06:36,0.0,41.567845,-72.899757,3.0,2.0,3.0,5.0,3.0
C_11007,11,17,2016-08-27,15:06:36,0.0,41.787159,-72.852046,2.0,2.0,2.0,1.0,1.0
C_11007,11,17,2017-04-29,15:06:36,0.0,42.379657,-71.061487,4.0,2.0,5.0,1.0,3.0
C_11039,5,14,2018-01-24,11:48:38,3.0,39.95852,-75.198857,2.0,5.0,2.0,2.0,2.0
C_11039,5,14,2018-06-06,11:48:38,3.0,40.762574,-73.913447,2.0,2.0,4.0,4.0,5.0
C_11039,12,14,2017-11-19,16:31:10,4.0,41.57477,-72.9119,1.0,4.0,4.0,3.0,4.0
C_11039,12,14,2017-12-17,16:31:10,4.0,41.567845,-72.899757,4.0,3.0,5.0,1.0,1.0
C_11039,12,14,2017-12-22,16:31:10,4.0,40.968725,-73.916999,3.0,3.0,5.0,4.0,2.0
C_11039,12,14,2017-12-24,16:31:10,4.0,39.948629,-75.142789,3.0,3.0,3.0,3.0,1.0
C_11039,17,15,2018-02-05,16:45:06,2.0,39.948629,-75.142789,4.0,3.0,4.0,4.0,3.0
C_11049,7,15,2015-11-15,14:00:46,4.0,41.787159,-72.852046,1.0,3.0,3.0,1.0,2.0
C_11049,7,15,2015-12-23,14:00:46,4.0,41.787159,-72.852046,3.0,4.0,1.0,2.0,2.0
C_11049,7,15,2016-02-26,14:00:46,4.0,41.567845,-72.899757,3.0,2.0,2.0,4.0,4.0
C_11049,9,14,2015-05-17,16:28:17,1.0,40.671078,-73.936336,3.0,2.0,5.0,3.0,3.0
C_11049,10,8,2015-07-19,12:20:21,2.0,39.952783,-75.165586,3.0,5.0,3.0,1.0,4.0
C_11049,10,15,2016-05-04,11:37:35,1.0,39.948629,-75.142789,5.0,2.0,3.0,1.0,4.0
C_1107,9,14,2017-04-28,10:07:16,1.0,42.379657,-71.061487,2.0,2.0,4.0,4.0,1.0
C_1107,11,20,2018-02-08,15:12:22,3.0,40.767383,-74.032328,5.0,5.0,3.0,2.0,3.0
C_1107,11,20,2018-03-28,15:12:22,3.0,39.952783,-75.165586,2.0,5.0,4.0,3.0,5.0
C_1107,13,18,2017-06-29,09:02:24,1.0,41.57477,-72.9119,3.0,5.0,4.0,1.0,4.0
C_1107,13,18,2017-11-30,09:02:24,1.0,40.767383,-74.032328,4.0,5.0,4.0,3.0,3.0
C_1107,16,20,2018-01-01,14:55:33,2.0,39.952896,-75.174298,1.0,4.0,2.0,2.0,1.0
C_11088,6,11,2017-11-25,14:47:23,1.0,42.379657,-71.061487,3.0,3.0,3.0,5.0,5.0
C_11088,6,11,2017-12-23,14:47:23,1.0,41.57477,-72.9119,4.0,2.0,2.0,2.0,2.0
C_11088,11,15,2017-02-05,12:46:47,2.0,40.968725,-73.916999,4.0,2.0,2.0,1.0,4.0
C_11100,6,8,2017-10-22,15:21:01,4.0,42.379657,-71.061487,5.0,4.0,2.0,2.0,2.0
C_11100,9,12,2018-01-04,10:51:57,3.0,42.379657,-71.061487,5.0,2.0,4.0,4.0,4.0
C_11100,9,12,2018-04-21,10:51:57,3.0,42.379657,-71.061487,5.0,5.0,2.0,2.0,1.0
C_11100,11,14,2018-07-26,09:48:02,3.0,40.767383,-74.032328,5.0,4.0,5.0,4.0,3.0
C_11100,11,14,2018-07-27,09:48:02,3.0,40.762574,-73.913447,5.0,4.0,1.0,1.0,1.0
C_11100,16,14,2018-09-26,15:24:51,2.0,42.334992,-71.039093,4.0,3.0,2.0,1.0,2.0
C_11118,5,21,2016-09-09,14:38:15,2.0,40.599148,-73.99609,5.0,1.0,2.0,3.0,1.0
C_11118,5,21,2016-12-04,14:38:15,2.0,42.361129,-71.006975,2.0,1.0,4.0,2.0,3.0
C_11118,6,21,2016-08-11,11:21:44,3.0,41.84493,-72.740951,5.0,3.0,5.0,1.0,4.0
C_11118,8,6,2017-03-16,11:06:50,2.0,42.334992,-71.039093,5.0,3.0,5.0,3.0,4.0
C_11124,2,12,2016-07-20,10:56:45,2.0,41.567845,-72.899757,3.0,3.0,3.0,4.0,5.0
C_11124,2,12,2016-08-14,10:56:45,2.0,39.952783,-75.165586,3.0,2.0,5.0,3.0,2.0
C_11124,9,18,2016-05-12,12:18:26,3.0,39.948629,-75.142789,3.0,1.0,5.0,2.0,3.0
C_11124,9,18,2017-02-27,12:18:26,3.0,41.567845,-72.899757,4.0,1.0,4.0,3.0,2.0
C_11124,15,12,2017-03-08,16:29:43,3.0,40.852997,-74.060355,4.0,1.0,5.0,1.0,2.0
C_11124,17,21,2016-03-10,09:26:54,2.0,40.671078,-73.936336,5.0,1.0,4.0,1.0,5.0
C_11143,6,12,2015-12-12,11:37:07,0.0,42.361129,-71.006975,4.0,5.0,2.0,2.0,1.0
C_11143,10,15,2015-10-21,12:28:31,1.0,41.787159,-72.852046,2.0,3.0,2.0,3.0,4.0
C_11143,11,15,2016-10-03,10:09:11,2.0,40.744634,-73.920201,2.0,5.0,2.0,2.0,1.0
C_11143,14,15,2015-12-29,12:52:33,5.0,42.379657,-71.061487,5.0,2.0,3.0,2.0,2.0
C_11143,14,15,2016-03-03,12:52:33,5.0,40.767383,-74.032328,5.0,2.0,5.0,2.0,3.0
C_11171,6,13,2016-11-01,14:11:21,5.0,42.379657,-71.061487,3.0,3.0,1.0,4.0,1.0
C_11171,8,13,2016-09-10,10:31:46,1.0,39.948629,-75.142789,4.0,2.0,2.0,1.0,4.0
C_11171,9,13,2017-02-20,15:14:17,2.0,40.599148,-73.99609,3.0,3.0,1.0,5.0,3.0
C_11171,9,13,2017-03-31,15:14:17,2.0,40.744634,-73.920201,3.0,3.0,4.0,4.0,5.0
C_11171,11,14,2016-06-30,12:06:54,3.0,40.788079,-74.011357,4.0,2.0,2.0,4.0,1.0
C_11175,4,11,2018-02-27,09:16:20,5.0,40.767383,-74.032328,4.0,2.0,3.0,1.0,4.0
C_11175,4,11,2018-11-17,09:16:20,5.0,40.671078,-73.936336,5.0,1.0,5.0,3.0,2.0
C_11175,4,11,2018-11-20,09:16:20,5.0,40.599148,-73.99609,4.0,2.0,5.0,4.0,2.0
C_11175,7,11,2018-03-07,13:57:53,2.0,39.948629,-75.142789,1.0,1.0,4.0,2.0,3.0
C_11175,10,11,2017-12-10,14:06:32,5.0,40.767383,-74.032328,4.0,2.0,3.0,3.0,5.0
C_11210,10,7,2017-08-07,14:24:48,3.0,39.952783,-75.165586,4.0,3.0,5.0,4.0,2.0
C_11210,10,7,2017-10-06,14:24:48,3.0,40.852997,-74.060355,4.0,2.0,4.0,4.0,4.0
C_11210,11,7,2017-08-02,10:38:01,4.0,40.968725,-73.916999,3.0,2.0,4.0,3.0,4.0
C_11226,7,11,2018-10-09,10:41:22,2.0,39.948629,-75.142789,5.0,5.0,2.0,2.0,1.0
C_11226,7,14,2019-02-19,13:28:06,5.0,39.948629,-75.142789,4.0,2.0,3.0,2.0,5.0
C_11226,9,11,2018-10-29,12:23:43,4.0,42.274227,-71.097423,3.0,3.0,3.0,2.0,1.0
C_11226,9,11,2019-02-11,12:23:43,4.0,40.671078,-73.936336,4.0,1.0,3.0,5.0,2.0
C_11226,9,11,2019-02-17,12:23:43,4.0,40.968725,-73.916999,4.0,5.0,4.0,3.0,4.0
C_11226,9,11,2019-04-17,12:23:43,4.0,39.948629,-75.142789,3.0,4.0,5.0,3.0,4.0
C_11248,9,10,2018-04-21,14:15:40,5.0,40.671078,-73.936336,1.0,4.0,4.0,3.0,3.0
C_11248,12,14,2018-08-17,13:10:19,4.0,39.948629,-75.142789,4.0,3.0,3.0,2.0,5.0
C_11248,12,14,2018-11-04,14:43:03,4.0,40.762574,-73.913447,4.0,2.0,1.0,2.0,2.0
C_11248,12,14,2019-03-19,14:43:03,4.0,41.84493,-72.740951,5.0,1.0,4.0,2.0,3.0
C_11248,14,14,2018-06-17,12:59:45,0.0,39.952783,-75.165586,4.0,5.0,5.0,3.0,4.0
C_11248,14,14,2018-12-23,12:59:45,0.0,41.84493,-72.740951,4.0,2.0,2.0,1.0,1.0
C_11281,12,17,2017-02-24,10:38:01,1.0,42.361129,-71.006975,4.0,5.0,1.0,2.0,1.0
C_11281,13,10,2016-09-19,11:50:05,3.0,42.274227,-71.097423,3.0,3.0,3.0,5.0,4.0
C_11325,5,15,2018-10-14,15:33:59,2.0,42.361129,-71.006975,4.0,3.0,2.0,1.0,2.0
C_11325,11,12,2018-07-18,16:46:32,5.0,40.744634,-73.920201,1.0,1.0,4.0,1.0,4.0
C_1135,7,19,2017-07-05,11:00:36,0.0,40.744634,-73.920201,2.0,2.0,2.0,3.0,2.0
C_1135,8,12,2017-06-26,13:52:36,2.0,40.852997,-74.060355,3.0,1.0,4.0,1.0,3.0
C_1135,12,15,2017-01-12,12:57:21,3.0,40.968725,-73.916999,4.0,4.0,2.0,2.0,1.0
C_1135,13,19,2017-08-20,12:22:16,0.0,40.762574,-73.913447,5.0,2.0,4.0,2.0,3.0
C_1135,13,19,2017-08-30,12:22:16,0.0,39.952783,-75.165586,4.0,2.0,3.0,3.0,1.0
C_11362,11,13,2015-11-10,11:52:58,4.0,39.95852,-75.198857,2.0,5.0,2.0,2.0,1.0
C_11362,11,23,2015-07-17,12:29:29,0.0,39.952896,-75.174298,5.0,2.0,1.0,2.0,5.0
C_11362,13,13,2015-03-27,13:22:20,0.0,39.952783,-75.165586,5.0,1.0,2.0,4.0,2.0
C_11362,13,13,2015-07-06,13:22:20,0.0,42.361129,-71.006975,4.0,1.0,5.0,1.0,3.0
C_11362,13,13,2015-07-23,13:22:20,0.0,40.767383,-74.032328,5.0,1.0,2.0,1.0,2.0
C_11362,13,13,2015-12-17,13:22:20,0.0,41.84493,-72.740951,3.0,3.0,4.0,1.0,4.0
C_11373,6,13,2017-01-13,09:02:52,5.0,40.671078,-73.936336,4.0,3.0,4.0,4.0,1.0
C_11373,6,13,2017-03-05,09:02:52,5.0,39.948629,-75.142789,3.0,1.0,4.0,2.0,3.0
C_11373,6,13,2017-08-23,09:02:52,5.0,39.948629,-75.142789,5.0,1.0,2.0,3.0,5.0
C_11373,9,13,2017-04-30,14:03:39,2.0,42.334992,-71.039093,3.0,1.0,4.0,1.0,3.0
C_11373,12,16,2016-11-06,12:02:06,2.0,40.788079,-74.011357,2.0,5.0,4.0,2.0,2.0
C_11373,13,15,2017-06-09,13:32:54,4.0,42.361129,-71.006975,2.0,5.0,2.0,1.0,2.0
C_1139,8,16,2018-03-11,13:23:18,4.0,40.767383,-74.032328,5.0,5.0,5.0,3.0,5.0
C_1139,8,17,2018-03-06,13:30:01,3.0,40.852997,-74.060355,5.0,3.0,5.0,3.0,4.0
C_1139,10,16,2017-10-23,13:20:54,0.0,40.744634,-73.920201,4.0,2.0,3.0,3.0,4.0
C_1139,10,16,2018-04-12,13:20:54,0.0,42.334992,-71.039093,3.0,4.0,5.0,1.0,4.0
C_1139,10,16,2018-07-06,13:20:54,0.0,40.852997,-74.060355,2.0,4.0,2.0,2.0,2.0
C_1139,13,13,2017-07-16,10:23:36,0.0,41.57477,-72.9119,4.0,1.0,2.0,2.0,2.0
C_11404,7,9,2016-12-01,16:56:38,4.0,41.57477,-72.9119,4.0,2.0,5.0,3.0,2.0
C_11404,12,8,2017-07-21,13:37:43,4.0,39.952783,-75.165586,3.0,3.0,5.0,3.0,4.0
C_11404,12,8,2017-07-26,13:37:43,4.0,40.788079,-74.011357,2.0,1.0,2.0,2.0,2.0
C_11423,11,11,2017-10-15,10:51:28,0.0,41.84493,-72.740951,3.0,2.0,4.0,1.0,3.0
C_11423,11,13,2017-03-02,16:53:45,4.0,40.968725,-73.916999,5.0,4.0,5.0,3.0,3.0
C_11423,11,19,2018-01-16,12:18:26,4.0,40.767383,-74.032328,2.0,4.0,3.0,2.0,3.0
C_11423,12,19,2017-10-26,14:18:33,5.0,40.744634,-73.920201,3.0,3.0,4.0,2.0,2.0
C_11423,12,19,2017-11-09,14:18:33,5.0,39.948629,-75.142789,4.0,3.0,5.0,5.0,4.0
C_11433,8,9,2017-04-25,09:45:09,5.0,41.567845,-72.899757,3.0,1.0,3.0,2.0,2.0
C_11433,10,8,2018-01-25,09:14:53,2.0,40.762574,-73.913447,3.0,3.0,2.0,1.0,4.0
C_11433,11,15,2017-09-16,16:18:40,2.0,39.948629,-75.142789,5.0,2.0,4.0,5.0,4.0
C_11433,11,15,2017-12-22,16:18:40,2.0,42.379657,-71.061487,1.0,5.0,2.0,2.0,1.0
C_11433,15,15,2017-07-10,13:42:31,0.0,39.952783,-75.165586,5.0,2.0,1.0,3.0,1.0
C_11433,15,15,2017-08-19,13:42:31,0.0,40.671078,-73.936336,2.0,2.0,5.0,3.0,4.0
C_11478,7,18,2018-02-28,13:55:00,1.0,39.948629,-75.142789,4.0,1.0,1.0,1.0,1.0
C_11478,7,18,2018-07-22,13:55:00,1.0,39.948629,-75.142789,3.0,4.0,4.0,1.0,3.0
C_11478,10,18,2018-07-11,12:58:19,4.0,39.952783,-75.165586,3.0,2.0,5.0,2.0,3.0
C_11478,10,18,2018-11-11,12:58:19,4.0,40.671078,-73.936336,5.0,4.0,4.0,3.0,4.0
C_11478,12,15,2018-06-20,12:09:18,3.0,40.852997,-74.060355,4.0,5.0,2.0,2.0,2.0
C_11478,12,16,2017-11-21,12:53:30,2.0,39.95852,-75.198857,2.0,4.0,3.0,1.0,2.0
C_11507,7,16,2018-04-26,12:31:53,3.0,39.948629,-75.142789,2.0,3.0,1.0,5.0,2.0
C_11507,7,16,2018-11-13,12:31:53,3.0,40.762574,-73.913447,3.0,4.0,3.0,3.0,2.0
C_11507,9,13,2017-12-29,11:32:47,2.0,40.744634,-73.920201,5.0,3.0,1.0,2.0,3.0
C_11507,13,16,2018-07-12,09:42:45,3.0,42.334992,-71.039093,4.0,2.0,4.0,2.0,4.0
C_11554,8,12,2015-05-22,15:00:50,2.0,40.762574,-73.913447,4.0,1.0,2.0,2.0,1.0
C_11554,8,12,2015-09-12,15:00:50,2.0,42.274227,-71.097423,4.0,3.0,2.0,1.0,5.0
C_11554,10,12,2015-07-20,15:02:45,4.0,40.599148,-73.99609,2.0,3.0,2.0,2.0,2.0
C_11554,10,12,2015-10-15,15:02:45,4.0,40.762574,-73.913447,4.0,2.0,5.0,2.0,4.0
C_11554,10,12,2016-01-24,15:02:45,4.0,41.567845,-72.899757,3.0,3.0,3.0,3.0,2.0
C_11554,17,9,2015-06-14,12:38:37,2.0,39.952783,-75.165586,5.0,1.0,2.0,2.0,1.0
C_11579,7,16,2018-01-23,15:50:48,3.0,42.334992,-71.039093,1.0,4.0,4.0,1.0,4.0
C_11579,9,11,2018-06-07,11:19:49,4.0,42.379657,-71.061487,3.0,4.0,1.0,1.0,4.0
C_11579,9,11,2018-10-13,11:19:49,4.0,40.767383,-74.032328,4.0,2.0,5.0,5.0,3.0
C_11579,9,12,2017-11-16,11:59:13,3.0,39.95852,-75.198857,3.0,3.0,5.0,4.0,5.0
C_11612,11,15,2016-07-03,11:40:00,2.0,39.948629,-75.142789,2.0,3.0,2.0,2.0,1.0
C_11612,12,13,2015-10-10,15:14:46,5.0,40.599148,-73.99609,3.0,3.0,2.0,4.0,3.0
C_11612,15,15,2016-05-24,10:42:49,0.0,40.671078,-73.936336,4.0,2.0,4.0,4.0,1.0
C_11651,5,5,2015-11-11,13:59:20,0.0,40.762574,-73.913447,3.0,2.0,3.0,2.0,3.0
C_11651,7,20,2016-11-02,11:38:04,5.0,40.762574,-73.913447,1.0,5.0,4.0,3.0,3.0
C_11651,8,11,2016-08-08,12:45:49,3.0,40.968725,-73.916999,3.0,2.0,2.0,5.0,2.0
C_11670,5,9,2017-10-11,15:17:10,2.0,41.57477,-72.9119,5.0,2.0,1.0,2.0,1.0
C_11670,5,9,2018-06-21,15:17:10,2.0,41.787159,-72.852046,4.0,4.0,5.0,1.0,3.0
C_11670,9,10,2017-08-12,15:08:31,5.0,40.762574,-73.913447,3.0,3.0,4.0,3.0,4.0
C_11670,11,9,2017-10-16,13:24:44,2.0,39.948629,-75.142789,4.0,1.0,4.0,3.0,1.0
C_11670,11,11,2017-10-15,11:04:55,0.0,40.788079,-74.011357,5.0,4.0,4.0,4.0,3.0
C_11670,11,11,2018-01-09,11:04:55,0.0,40.762574,-73.913447,4.0,2.0,4.0,2.0,4.0
C_11675,5,16,2016-03-02,14:21:55,1.0,41.567845,-72.899757,2.0,3.0,5.0,5.0,1.0
C_11675,5,16,2016-04-27,14:21:55,1.0,40.852997,-74.060355,3.0,2.0,5.0,4.0,5.0
C_11675,9,16,2016-01-12,14:57:28,5.0,42.379657,-71.061487,3.0,3.0,4.0,5.0,2.0
C_11675,9,16,2016-08-21,14:57:28,5.0,40.762574,-73.913447,4.0,2.0,3.0,2.0,3.0
C_117,13,13,2017-02-21,12:48:13,0.0,39.95852,-75.198857,1.0,2.0,5.0,2.0,3.0
C_117,13,13,2017-10-20,12:48:13,0.0,41.567845,-72.899757,3.0,3.0,2.0,2.0,2.0
C_117,14,19,2017-05-23,16:14:21,1.0,41.567845,-72.899757,3.0,4.0,2.0,1.0,1.0
C_117,15,13,2017-08-04,09:44:12,2.0,42.379657,-71.061487,3.0,4.0,3.0,1.0,3.0
C_117,15,13,2017-09-21,09:44:12,2.0,40.744634,-73.920201,2.0,3.0,2.0,2.0,1.0
C_11715,6,16,2017-04-26,13:42:02,2.0,39.952896,-75.174298,5.0,5.0,5.0,1.0,3.0
C_11715,10,11,2017-04-25,14:18:33,5.0,41.787159,-72.852046,5.0,2.0,3.0,3.0,5.0
C_11715,12,11,2017-02-08,14:05:06,1.0,40.744634,-73.920201,2.0,3.0,5.0,3.0,4.0
C_11715,12,11,2017-06-27,14:05:06,1.0,39.948629,-75.142789,2.0,3.0,3.0,5.0,5.0
C_11715,14,14,2016-12-20,11:07:48,0.0,40.762574,-73.913447,5.0,1.0,4.0,4.0,5.0
C_11738,7,10,2016-03-27,11:50:34,3.0,41.787159,-72.852046,4.0,4.0,4.0,3.0,4.0
C_11738,8,12,2016-07-31,15:08:31,2.0,39.952896,-75.174298,5.0,5.0,2.0,1.0,1.0
C_11738,8,12,2016-12-17,15:08:31,2.0,41.567845,-72.899757,3.0,3.0,5.0,3.0,5.0
C_11738,11,14,2017-03-07,09:21:37,3.0,40.852997,-74.060355,2.0,3.0,1.0,4.0,1.0
C_11768,6,11,2017-10-05,09:45:09,1.0,40.599148,-73.99609,5.0,4.0,2.0,2.0,1.0
C_11768,8,11,2018-03-31,15:56:34,3.0,42.334992,-71.039093,3.0,3.0,4.0,5.0,3.0
C_11768,11,17,2018-01-05,10:48:35,0.0,40.852997,-74.060355,4.0,2.0,4.0,4.0,4.0
C_11768,13,17,2017-06-22,14:32:00,2.0,40.788079,-74.011357,5.0,2.0,5.0,2.0,3.0
C_11776,4,14,2018-05-19,09:14:53,2.0,40.788079,-74.011357,5.0,4.0,5.0,1.0,3.0
C_11776,6,12,2018-09-03,13:11:46,0.0,39.95852,-75.198857,5.0,3.0,4.0,3.0,3.0
C_11776,10,14,2018-02-22,11:00:07,2.0,40.744634,-73.920201,3.0,1.0,2.0,4.0,3.0
C_11776,10,14,2018-04-30,11:00:07,2.0,42.379657,-71.061487,3.0,3.0,5.0,1.0,4.0
C_11777,8,8,2016-07-30,15:24:51,0.0,42.361129,-71.006975,4.0,3.0,3.0,5.0,1.0
C_11777,8,10,2016-02-08,16:53:16,4.0,42.274227,-71.097423,2.0,2.0,5.0,4.0,3.0
C_11777,11,13,2016-03-26,11:42:24,4.0,39.95852,-75.198857,4.0,2.0,4.0,1.0,4.0
C_11777,11,13,2016-08-25,11:42:24,4.0,40.767383,-74.032328,4.0,2.0,2.0,2.0,2.0
C_11777,15,8,2016-07-14,13:55:58,1.0,39.948629,-75.142789,4.0,1.0,1.0,4.0,1.0
C_11777,15,8,2016-10-13,13:55:58,1.0,42.361129,-71.006975,4.0,1.0,4.0,4.0,2.0
C_11777,15,8,2016-11-20,13:55:58,1.0,40.762574,-73.913447,4.0,3.0,1.0,1.0,3.0
C_11797,9,12,2017-11-16,11:34:42,3.0,40.762574,-73.913447,4.0,5.0,4.0,1.0,4.0
C_11797,9,12,2018-01-02,11:34:42,3.0,41.84493,-72.740951,3.0,4.0,5.0,2.0,4.0
C_11797,13,10,2017-10-20,10:23:36,3.0,40.788079,-74.011357,5.0,2.0,2.0,2.0,1.0
C_11797,13,10,2018-03-02,10:23:36,3.0,41.787159,-72.852046,5.0,2.0,2.0,2.0,1.0
C_11816,8,13,2015-08-13,11:28:56,1.0,41.57477,-72.9119,5.0,2.0,2.0,1.0,5.0
C_11816,8,13,2015-09-19,11:28:56,1.0,39.952896,-75.174298,1.0,1.0,2.0,2.0,1.0
C_11816,11,13,2015-11-03,11:57:46,4.0,42.334992,-71.039093,3.0,3.0,5.0,1.0,5.0
C_11816,11,13,2016-05-23,11:57:46,4.0,39.95852,-75.198857,4.0,4.0,5.0,2.0,4.0
C_11816,11,16,2015-06-06,14:07:59,1.0,40.968725,-73.916999,4.0,5.0,4.0,3.0,3.0
C_11860,5,13,2016-09-23,11:22:13,4.0,40.852997,-74.060355,4.0,2.0,4.0,3.0,4.0
C_11860,8,13,2016-10-08,13:28:06,1.0,39.952783,-75.165586,1.0,3.0,4.0,3.0,3.0
C_11860,8,13,2016-11-23,13:28:06,1.0,40.968725,-73.916999,5.0,5.0,5.0,1.0,4.0
C_11860,8,13,2017-02-16,13:28:06,1.0,40.767383,-74.032328,2.0,5.0,3.0,2.0,2.0
C_11860,8,13,2017-05-03,13:28:06,1.0,42.334992,-71.039093,3.0,3.0,3.0,1.0,2.0
C_11860,10,22,2017-07-02,14:29:07,0.0,40.744634,-73.920201,2.0,5.0,5.0,1.0,3.0
C_11860,10,22,2017-07-22,14:29:07,0.0,39.952896,-75.174298,3.0,3.0,2.0,2.0,1.0
C_1189,12,13,2017-07-13,09:05:45,5.0,40.744634,-73.920201,5.0,1.0,4.0,5.0,2.0
C_1189,12,13,2017-09-06,09:05:45,5.0,39.948629,-75.142789,2.0,4.0,5.0,1.0,3.0
C_1189,12,13,2017-09-15,09:05:45,5.0,40.767383,-74.032328,3.0,3.0,5.0,1.0,4.0
C_1189,13,13,2017-10-29,12:40:32,0.0,39.95852,-75.198857,3.0,5.0,5.0,2.0,3.0
C_1189,14,16,2017-12-10,12:21:48,4.0,41.84493,-72.740951,4.0,2.0,1.0,4.0,4.0
C_11906,7,13,2017-08-24,11:37:07,0.0,42.334992,-71.039093,3.0,1.0,4.0,1.0,3.0
C_11906,7,13,2018-05-11,11:37:07,0.0,39.948629,-75.142789,3.0,3.0,3.0,1.0,3.0
C_11906,9,9,2017-05-31,11:30:23,0.0,41.787159,-72.852046,4.0,2.0,1.0,5.0,3.0
C_11906,10,8,2018-04-10,11:34:14,2.0,42.274227,-71.097423,1.0,2.0,5.0,2.0,3.0
C_11906,10,13,2017-11-28,16:31:10,3.0,42.379657,-71.061487,2.0,3.0,2.0,5.0,2.0
C_11906,10,13,2018-04-04,16:31:10,3.0,40.852997,-74.060355,4.0,2.0,1.0,3.0,2.0
C_11936,7,14,2017-07-30,15:50:48,5.0,40.599148,-73.99609,5.0,1.0,5.0,1.0,3.0
C_11936,8,14,2017-10-06,12:02:06,0.0,40.767383,-74.032328,2.0,4.0,5.0,4.0,3.0
C_11936,9,16,2018-03-01,13:30:59,5.0,42.334992,-71.039093,1.0,1.0,4.0,1.0,3.0
C_11937,8,13,2018-08-23,15:17:10,1.0,42.379657,-71.061487,3.0,5.0,3.0,1.0,1.0
C_11937,8,13,2018-11-27,15:17:10,1.0,40.968725,-73.916999,4.0,1.0,1.0,4.0,1.0
C_11937,8,13,2018-11-29,15:17:10,1.0,40.599148,-73.99609,4.0,2.0,3.0,2.0,4.0
C_11937,9,14,2018-03-15,15:58:58,1.0,40.671078,-73.936336,1.0,4.0,1.0,1.0,1.0
C_11937,9,14,2018-07-17,15:58:58,1.0,39.952896,-75.174298,4.0,3.0,2.0,1.0,1.0
C_11937,12,13,2018-09-02,14:39:41,5.0,39.952783,-75.165586,3.0,3.0,4.0,3.0,4.0
C_11937,12,13,2018-12-05,14:39:41,5.0,39.95852,-75.198857,2.0,1.0,3.0,1.0,1.0
C_11937,13,15,2018-01-29,13:39:09,4.0,40.744634,-73.920201,5.0,3.0,4.0,1.0,4.0
C_11953,9,14,2018-11-03,13:26:40,1.0,41.57477,-72.9119,5.0,4.0,4.0,3.0,4.0
C_11953,9,14,2019-06-07,13:26:40,1.0,41.567845,-72.899757,4.0,3.0,2.0,2.0,2.0
C_11953,16,14,2019-02-01,09:57:10,2.0,42.334992,-71.039093,3.0,3.0,3.0,5.0,4.0
C_11953,16,14,2019-03-19,09:57:10,2.0,42.379657,-71.061487,2.0,3.0,4.0,1.0,3.0
C_11953,16,14,2019-05-07,09:57:10,2.0,39.952783,-75.165586,1.0,3.0,4.0,2.0,3.0
C_11989,7,11,2015-10-20,14:39:13,2.0,40.968725,-73.916999,3.0,4.0,4.0,5.0,1.0
C_11989,11,8,2016-04-03,13:58:51,3.0,40.744634,-73.920201,3.0,3.0,5.0,4.0,5.0
C_11989,11,17,2016-04-19,09:19:13,0.0,41.57477,-72.9119,3.0,1.0,4.0,3.0,4.0
C_11989,11,17,2016-10-18,09:19:13,0.0,39.952896,-75.174298,2.0,4.0,2.0,1.0,2.0
C_11989,11,17,2016-04-14,11:19:49,0.0,42.379657,-71.061487,4.0,3.0,3.0,1.0,1.0
C_11989,11,17,2016-04-23,11:19:49,0.0,42.274227,-71.097423,3.0,3.0,5.0,4.0,5.0
C_11989,11,17,2016-07-08,11:19:49,0.0,41.787159,-72.852046,5.0,4.0,5.0,1.0,3.0
C_12027,7,11,2016-07-28,14:17:07,2.0,41.787159,-72.852046,2.0,3.0,4.0,1.0,4.0
C_12027,7,11,2017-01-08,14:17:07,2.0,40.671078,-73.936336,4.0,2.0,4.0,1.0,3.0
C_12027,9,11,2016-10-11,16:50:52,4.0,41.567845,-72.899757,4.0,2.0,2.0,2.0,2.0
